x1,x2,v
89,89,0
94,89,0
92,73,0
63,57,0
33,42,1
31,35,1
32,17,1
10,10,1
20,9,1
22,2,1
42,4,1
40,5,1
38,26,1
30,48,2
23,41,2
21,43,2
15,32,2
5,49,2
0,55,2
0,65,2
7,72,2
10,74,2
17,62,2
23,55,2
27,53,2
28,52,2
52,43,3
65,38,3
68,30,3
80,30,3
95,16,3
76,7,3
57,3,3
58,8,3
55,43,3
48,74,4
42,96,4
35,98,4
34,95,4
16,91,4
12,90,4
24,78,4
31,72,4
45,58,4

51,85,0
53,85,0
55,84,0
59,78,0
64,84,0
61,87,0
59,92,0
80,90,0
86,90,0
83,87,0
83,86,0
72,71,0
63,67,0
74,42,1
83,41,1
83,33,1
93,19,1
95,42,1
92,69,1
86,68,1
86,66,1
67,66,1
62,65,1
33,53,2
23,56,2
15,73,2
7,78,2
4,98,2
17,93,2
24,96,2
43,80,2
20,51,3
10,63,3
3,61,3
0,60,3
1,52,3
5,28,3
4,17,3
13,17,3
9,35,3
39,42,3
51,27,4
34,15,4
55,6,4
70,11,4
77,7,4
78,0,4
77,38,4
71,42,4

57,78,0
57,82,0
63,99,0
67,95,0
79,96,0
85,96,0
98,99,0
91,97,0
86,88,0
72,73,0
62,66,0
92,44,1
98,44,1
97,22,1
99,22,1
98,13,1
93,14,1
92,15,1
88,22,1
86,13,1
74,11,1
72,13,1
69,17,1
64,19,1
67,24,1
51,43,1
36,81,2
37,88,2
30,95,2
25,94,2
14,90,2
21,71,2
2,51,2
45,14,3
48,6,3
34,6,3
24,4,3
4,3,3
9,10,3
14,13,3
18,25,3
48,32,3
59,53,4
98,57,4
97,62,4
81,64,4
76,71,4
56,72,4
29,78,4

90,55,0
95,21,0
91,11,0
87,1,0
82,6,0
77,9,0
74,14,0
71,18,0
63,45,0
42,44,1
13,44,1
12,40,1
7,39,1
8,43,1
7,53,1
2,63,1
3,72,1
4,77,1
5,78,1
53,77,2
55,96,2
79,92,2
61,74,2
66,70,2
70,60,2
76,47,2
54,24,3
60,7,3
51,0,3
46,13,3
41,20,3
27,19,3
21,21,3
27,22,3
39,24,3
46,32,3
48,33,3
49,33,3
49,41,3
44,61,4
39,71,4
29,73,4
21,81,4
0,96,4
32,96,4
45,96,4
43,94,4
44,80,4
51,80,4

50,37,0
35,10,0
55,14,0
68,16,0
85,15,0
73,20,0
58,30,0
50,40,0
65,62,1
62,83,1
76,93,1
83,90,1
92,89,1
95,56,1
75,49,2
79,39,2
93,35,2
94,33,2
91,12,2
96,12,2
95,4,2
98,7,2
99,11,2
97,22,2
97,41,2
96,47,2
52,64,3
46,78,3
35,80,3
29,93,3
28,97,3
22,98,3
22,65,3
27,78,3
33,75,3
39,70,3
42,62,3
26,27,4
26,8,4
15,9,4
7,10,4
9,12,4
10,27,4
4,50,4
7,54,4
11,53,4
17,50,4
30,51,4
31,52,4

49,80,0
50,95,0
82,94,0
94,97,0
96,88,0
86,82,0
82,84,0
62,74,0
37,55,1
15,54,1
19,76,1
14,77,1
8,89,1
3,89,1
12,91,1
39,93,1
45,92,1
40,88,1
42,64,1
74,28,2
83,37,2
99,64,2
99,73,2
96,72,2
93,72,2
56,69,2
49,49,3
45,46,3
39,31,3
30,6,3
25,4,3
21,8,3
5,6,3
7,20,3
10,47,3
24,41,3
26,44,3
34,51,3
58,25,4
58,12,4
59,10,4
79,10,4
85,12,4
98,18,4
93,20,4
81,17,4
64,18,4
56,20,4
46,24,4

48,56,0
34,73,0
6,71,0
26,98,0
42,92,0
41,74,0
62,65,1
74,65,1
75,70,1
82,69,1
85,67,1
90,74,1
87,81,1
87,96,1
71,99,1
74,89,1
73,76,1
59,80,1
53,80,1
52,73,1
12,49,2
0,33,2
2,30,2
8,2,2
29,28,2
30,39,2
33,39,2
36,46,2
50,45,3
49,25,3
60,3,3
65,2,3
98,4,3
97,6,3
92,17,3
74,16,3
74,21,3
74,24,3
67,32,3
61,32,3
73,60,4
92,64,4
98,72,4
99,42,4
96,25,4
87,32,4
86,50,4
78,53,4
77,54,4

32,48,0
31,41,0
27,43,0
11,22,0
1,19,0
4,3,0
10,3,0
14,6,0
18,16,0
38,20,0
49,18,0
49,44,0
49,68,1
48,94,1
53,96,1
98,91,1
96,68,1
78,69,1
72,68,1
64,59,2
70,82,2
68,71,2
64,30,2
65,14,2
60,2,2
60,8,2
59,15,2
56,39,2
45,85,3
43,92,3
13,99,3
0,97,3
5,95,3
9,91,3
18,86,3
29,77,3
39,79,3
47,58,3
73,41,4
73,28,4
83,20,4
81,16,4
86,9,4
99,5,4
97,35,4
95,36,4
95,49,4
93,47,4
76,47,4

36,33,0
38,27,0
29,24,0
27,22,0
20,12,0
14,16,0
13,7,0
7,13,0
7,30,0
9,29,0
30,29,0
33,42,0
42,48,0
53,75,1
60,86,1
68,93,1
83,99,1
76,88,1
76,83,1
70,83,1
69,71,1
32,55,2
35,60,2
35,65,2
10,79,2
14,80,2
15,97,2
15,78,2
22,51,2
30,51,2
61,49,3
84,41,3
89,32,3
89,45,3
94,50,3
94,65,3
95,76,3
79,71,3
76,60,3
49,36,4
48,15,4
38,6,4
63,1,4
63,5,4
71,6,4
80,23,4
75,33,4
59,35,4
58,36,4

54,11,0
56,9,0
69,9,0
98,3,0
83,15,0
74,23,0
54,30,0
57,70,1
68,70,1
78,79,1
80,78,1
87,75,1
97,79,1
92,81,1
94,95,1
64,97,1
49,91,1
50,65,1
45,53,2
39,78,2
38,98,2
6,94,2
2,89,2
6,83,2
13,87,2
18,74,2
17,64,2
20,62,2
31,58,2
34,54,2
38,53,2
83,30,3
94,27,3
99,26,3
96,26,3
92,26,3
91,37,3
94,67,3
86,57,3
63,54,3
17,44,4
7,22,4
3,18,4
5,10,4
23,13,4
32,11,4
32,19,4
41,27,4
37,36,4

47,48,0
24,45,0
18,36,0
21,30,0
22,22,0
18,16,0
20,11,0
3,5,0
8,38,0
15,40,0
17,46,0
18,48,0
58,92,1
68,95,1
71,96,1
77,99,1
98,96,1
87,77,1
74,81,1
63,74,1
60,60,1
55,54,1
37,57,2
8,61,2
12,62,2
14,68,2
21,74,2
13,86,2
10,93,2
32,94,2
41,94,2
39,91,2
39,62,2
51,61,3
76,71,3
88,61,3
89,48,3
96,44,3
93,18,3
75,28,3
76,46,3
74,50,3
70,50,3
58,50,3
35,34,4
26,34,4
30,23,4
45,20,4
62,2,4

25,35,0
9,34,0
12,24,0
11,14,0
10,13,0
19,1,0
35,5,0
34,18,0
34,20,0
33,22,0
41,26,0
19,52,1
0,59,1
1,95,1
4,77,1
13,76,1
14,71,1
25,68,1
25,51,1
51,57,2
77,58,2
77,77,2
90,79,2
86,81,2
70,76,2
61,89,2
57,66,2
59,61,2
49,48,3
47,20,3
47,16,3
48,9,3
52,5,3
73,12,3
86,17,3
85,19,3
74,33,3
55,34,3
53,38,3
50,70,4
31,84,4
27,79,4
26,81,4
24,87,4
20,99,4
25,99,4
37,91,4
52,97,4
52,68,4

8,48,0
1,52,0
0,52,0
6,60,0
2,71,0
10,77,0
14,81,0
21,75,0
42,68,0
46,60,0
53,31,1
60,25,1
59,23,1
9,18,1
7,20,1
6,22,1
6,35,1
12,31,1
28,29,1
35,35,1
39,39,1
71,56,2
70,73,2
81,78,2
83,86,2
98,42,2
78,37,2
69,41,2
52,71,3
56,67,3
56,69,3
61,92,3
33,98,3
25,95,3
23,94,3
27,91,3
25,84,3
25,76,3
32,73,3
35,70,3
40,62,3
63,32,4
69,18,4
71,5,4
95,2,4
90,0,4
47,1,4
51,3,4
51,29,4

53,56,0
64,59,0
67,57,0
90,68,0
95,61,0
99,60,0
91,51,0
94,41,0
88,38,0
56,47,0
51,47,0
53,64,1
79,83,1
82,83,1
78,95,1
79,98,1
64,97,1
44,95,1
40,91,1
41,88,1
43,84,1
46,68,1
59,44,2
61,4,2
73,3,2
95,3,2
94,19,2
76,27,2
69,33,2
65,30,2
40,69,3
25,69,3
25,70,3
30,74,3
26,81,3
2,93,3
6,83,3
6,76,3
6,69,3
2,64,3
37,60,3
50,50,4
15,37,4
3,33,4
7,11,4
13,12,4
27,19,4
30,18,4
49,21,4

54,27,0
55,18,0
61,16,0
53,13,0
56,7,0
37,6,0
38,51,0
40,53,0
46,62,1
41,76,1
38,77,1
32,76,1
30,79,1
24,82,1
22,91,1
14,99,1
6,74,1
48,72,1
53,74,2
70,80,2
79,95,2
99,93,2
88,91,2
81,84,2
79,82,2
77,65,2
72,62,2
68,62,2
64,54,2
50,52,2
36,50,3
35,50,3
25,48,3
25,43,3
21,36,3
10,36,3
6,10,3
2,7,3
25,6,3
26,26,3
28,28,3
27,34,3
79,63,4
80,59,4
96,32,4
85,21,4
78,20,4
66,36,4
59,40,4

72,28,0
73,22,0
80,14,0
80,6,0
92,10,0
95,25,0
86,35,0
88,64,0
84,62,0
75,57,0
44,62,1
45,84,1
36,89,1
38,79,1
24,74,1
17,78,1
9,81,1
15,66,1
0,58,1
16,44,2
11,47,2
2,22,2
0,18,2
5,6,2
13,17,2
24,11,2
31,32,2
29,35,2
44,39,2
53,62,3
57,75,3
59,88,3
94,89,3
94,92,3
98,83,3
93,84,3
66,81,3
69,72,3
67,64,3
57,54,3
45,17,4
42,2,4
48,6,4
52,10,4
56,7,4
63,5,4
64,6,4
67,20,4
63,23,4

44,33,0
30,32,0
16,23,0
5,17,0
5,37,0
3,69,0
12,68,0
14,58,0
35,57,0
44,52,0
56,38,1
56,26,1
57,24,1
61,21,1
95,3,1
82,29,1
72,26,1
69,31,1
68,39,1
62,40,1
65,56,2
68,68,2
71,75,2
75,68,2
98,71,2
78,62,2
76,58,2
70,49,2
36,25,3
36,12,3
4,6,3
9,6,3
38,5,3
39,4,3
52,1,3
54,15,3
43,52,4
42,61,4
31,69,4
25,72,4
15,79,4
12,84,4
10,86,4
8,89,4
16,97,4
29,83,4
32,84,4
43,80,4
44,72,4

32,35,0
20,31,0
16,27,0
18,7,0
10,13,0
4,12,0
8,22,0
9,30,0
2,38,0
17,36,0
18,51,0
50,16,1
56,10,1
74,8,1
80,4,1
47,2,1
45,14,1
33,22,1
44,29,1
52,76,2
63,79,2
64,79,2
93,81,2
95,98,2
93,72,2
83,71,2
81,68,2
74,64,2
72,62,2
59,54,2
49,88,3
55,93,3
55,99,3
45,91,3
43,90,3
10,91,3
8,90,3
27,64,3
44,67,3
44,63,3
49,52,3
57,45,4
70,35,4
81,30,4
95,23,4
94,30,4
92,40,4
84,55,4
79,50,4

50,29,0
55,12,0
69,9,0
72,14,0
73,12,0
87,0,0
47,2,0
48,39,0
49,39,0
39,55,1
39,70,1
37,69,1
36,84,1
35,84,1
22,91,1
17,94,1
9,98,1
37,98,1
45,95,1
56,54,2
60,60,2
72,65,2
73,66,2
94,70,2
91,51,2
88,35,2
86,35,2
84,18,2
72,21,2
72,25,2
70,31,2
68,32,2
66,34,2
47,15,3
35,13,3
29,8,3
25,6,3
6,1,3
10,19,3
15,27,3
36,40,3
13,50,4
1,67,4
18,70,4
25,74,4
39,74,4
74,75,4
55,70,4
51,64,4

18,64,0
23,68,0
22,70,0
11,82,0
11,92,0
6,89,0
7,59,0
3,59,0
3,53,0
3,44,0
5,41,0
10,45,0
21,49,0
21,33,1
1,10,1
15,9,1
33,11,1
42,5,1
44,24,1
50,53,2
32,86,2
26,86,2
28,89,2
45,94,2
80,99,2
72,93,2
62,81,2
56,74,3
71,74,3
78,79,3
85,84,3
86,70,3
96,53,3
91,52,3
91,49,3
86,45,3
76,35,3
60,46,3
53,47,3
57,47,4
59,47,4
63,23,4
67,24,4
76,7,4
96,0,4
91,22,4
89,28,4
84,24,4
68,31,4

35,75,0
32,88,0
27,94,0
15,99,0
4,99,0
0,97,0
30,96,0
37,93,0
37,90,0
55,31,1
55,19,1
50,16,1
49,12,1
24,11,1
21,12,1
6,7,1
1,16,1
35,23,1
46,33,1
23,39,2
9,37,2
4,66,2
4,70,2
6,69,2
21,72,2
24,78,2
27,73,2
53,57,3
65,88,3
69,94,3
92,94,3
85,80,3
75,80,3
82,67,3
83,66,3
82,53,3
91,49,4
93,35,4
93,10,4
95,9,4
96,10,4
98,0,4
89,6,4
82,22,4
83,34,4
84,36,4
80,37,4
76,36,4
72,42,4

43,13,0
40,10,0
40,3,0
19,0,0
9,1,0
2,3,0
3,17,0
16,30,0
23,26,0
32,30,0
31,33,0
23,56,1
27,62,1
29,71,1
17,77,1
7,78,1
2,72,1
1,42,1
27,39,1
64,13,2
73,11,2
74,3,2
92,6,2
96,11,2
97,22,2
93,26,2
85,16,2
66,19,2
57,43,2
65,62,3
66,64,3
65,77,3
69,77,3
78,77,3
81,82,3
82,89,3
85,93,3
85,86,3
91,88,3
93,90,3
93,75,3
76,50,3
81,43,3
68,44,3
34,62,4
33,97,4
43,92,4
48,88,4
46,71,4

65,58,0
69,66,0
78,85,0
81,84,0
95,81,0
97,88,0
96,88,0
92,97,0
84,97,0
77,99,0
69,97,0
65,78,0
62,57,0
45,77,1
10,89,1
3,96,1
11,74,1
9,73,1
9,68,1
44,50,1
46,50,1
73,64,2
76,62,2
83,58,2
91,57,2
94,59,2
95,65,2
99,36,2
91,31,2
82,24,2
75,25,2
75,50,2
27,48,3
16,46,3
5,41,3
3,39,3
8,40,3
26,40,3
29,37,3
27,16,3
27,1,3
27,3,3
47,29,3
72,17,4
84,14,4
90,12,4
99,3,4
57,6,4
57,33,4

27,44,0
9,36,0
8,45,0
0,68,0
10,83,0
10,84,0
16,87,0
19,76,0
25,73,0
24,65,0
23,54,0
84,60,1
92,62,1
97,95,1
99,49,1
55,63,2
58,69,2
78,76,2
81,86,2
28,97,2
32,73,2
41,34,3
36,19,3
43,18,3
41,4,3
35,6,3
32,4,3
25,14,3
16,20,3
12,26,3
4,28,3
12,33,3
26,39,3
27,39,3
30,39,3
50,11,4
60,11,4
61,18,4
67,14,4
75,10,4
76,5,4
87,5,4
84,9,4
86,12,4
86,13,4
81,26,4
83,32,4
74,30,4
61,26,4

40,69,0
32,80,0
9,89,0
12,95,0
6,97,0
5,81,0
4,75,0
8,74,0
27,74,0
27,64,0
68,45,1
95,32,1
91,20,1
97,8,1
81,2,1
79,19,1
82,25,1
52,33,1
75,24,2
69,9,2
63,5,2
40,9,2
35,14,2
27,16,2
35,26,2
40,26,2
41,17,2
42,17,2
46,19,2
46,39,2
15,58,3
13,65,3
2,65,3
5,55,3
2,46,3
9,23,3
14,28,3
14,44,3
18,44,3
19,45,3
39,49,3
50,74,4
45,99,4
75,95,4
85,82,4
91,80,4
94,69,4
85,72,4
55,73,4

27,59,0
20,63,0
16,68,0
6,65,0
0,96,0
5,97,0
37,90,0
38,80,0
35,71,0
49,70,0
45,35,1
30,31,1
10,24,1
6,24,1
9,33,1
7,41,1
3,61,1
22,54,1
39,51,1
57,3,2
27,2,2
8,2,2
9,3,2
0,5,2
29,8,2
31,10,2
62,77,3
71,77,3
70,77,3
65,83,3
69,89,3
68,97,3
78,97,3
86,90,3
97,86,3
97,72,3
87,74,3
77,74,3
75,60,3
81,52,4
93,60,4
93,59,4
98,46,4
94,32,4
89,27,4
90,6,4
78,3,4
73,16,4
67,18,4

70,46,0
85,47,0
81,42,0
83,41,0
83,38,0
84,26,0
92,19,0
93,39,0
94,49,0
89,65,0
85,68,0
79,56,0
57,30,1
71,8,1
67,6,1
57,4,1
52,4,1
25,20,1
34,35,1
37,44,1
21,47,2
11,35,2
6,1,2
0,36,2
15,49,2
50,75,3
49,78,3
48,78,3
57,78,3
68,88,3
72,93,3
99,94,3
90,79,3
76,83,3
67,65,3
41,53,4
31,54,4
28,56,4
24,66,4
12,55,4
3,68,4
7,82,4
12,81,4
16,87,4
26,92,4
28,89,4
38,73,4
42,57,4
49,56,4

64,50,0
72,56,0
76,59,0
76,63,0
99,66,0
99,60,0
98,55,0
89,50,0
81,26,0
72,30,0
76,36,0
76,38,0
61,39,0
56,67,1
58,66,1
59,67,1
62,72,1
69,80,1
88,95,1
63,99,1
60,90,1
54,77,1
54,75,1
50,43,2
38,14,2
22,21,2
3,13,2
1,3,2
0,10,2
9,18,2
14,29,2
21,41,2
26,41,2
43,42,2
52,17,3
51,1,3
57,0,3
85,5,3
94,18,3
74,15,3
74,23,3
71,23,3
60,19,3
50,48,3
22,68,4
5,76,4
25,73,4
25,87,4
42,95,4

11,37,0
9,36,0
4,36,0
0,18,0
4,15,0
3,8,0
6,3,0
17,2,0
21,28,0
39,34,0
60,57,1
60,8,1
53,7,1
46,7,1
29,10,1
28,19,1
37,16,1
43,21,1
47,44,1
27,54,2
7,59,2
2,81,2
21,77,2
26,92,2
39,91,2
49,83,2
56,58,3
57,71,3
57,85,3
65,85,3
72,85,3
72,79,3
81,75,3
91,80,3
94,91,3
95,69,3
93,55,3
94,49,3
72,53,4
75,53,4
82,45,4
90,29,4
98,32,4
99,22,4
93,18,4
85,7,4
82,20,4
64,24,4
59,34,4

17,50,0
18,39,0
16,40,0
9,39,0
1,27,0
21,17,0
26,12,0
24,34,0
51,72,1
66,76,1
72,92,1
85,84,1
99,77,1
98,69,1
97,66,1
75,60,1
60,51,1
36,55,2
21,54,2
21,62,2
6,61,2
8,65,2
5,76,2
19,75,2
19,90,2
22,85,2
25,73,2
43,59,2
58,49,3
81,49,3
84,29,3
88,33,3
94,27,3
98,28,3
97,26,3
96,18,3
89,20,3
78,22,3
77,31,3
71,33,3
67,36,3
53,35,3
71,39,4
73,18,4
63,12,4
54,14,4
41,1,4
43,22,4
44,38,4

56,94,0
43,80,0
41,87,0
36,85,0
23,82,0
9,71,0
27,72,0
29,63,0
38,58,0
50,29,1
38,13,1
38,11,1
41,7,1
50,7,1
65,10,1
63,13,1
86,14,1
91,17,1
90,23,1
82,32,1
78,38,1
64,37,1
64,49,1
78,50,2
88,52,2
83,85,2
82,78,2
73,64,2
69,59,2
68,55,2
59,65,2
21,39,3
2,36,3
7,30,3
6,11,3
14,15,3
20,14,3
26,27,3
33,37,3
18,54,4
7,63,4
1,68,4
0,95,4
14,99,4
27,91,4
29,81,4
34,75,4
35,74,4
40,70,4

34,59,0
29,73,0
24,73,0
20,91,0
14,94,0
5,69,0
4,59,0
4,42,0
1,50,0
86,48,1
88,39,1
91,15,1
89,8,1
84,4,1
70,22,1
73,31,1
74,33,1
79,35,1
77,37,1
72,49,1
63,50,1
52,34,2
55,7,2
42,0,2
39,1,2
34,12,2
35,13,2
28,15,2
2,18,2
7,29,2
37,39,2
48,47,2
37,71,3
35,76,3
47,78,3
47,88,3
51,98,3
63,99,3
62,94,3
59,86,3
58,87,3
56,86,3
99,72,4
94,96,4
80,97,4
73,88,4
78,83,4
65,83,4
60,54,4

50,87,0
52,98,0
39,90,0
25,87,0
8,86,0
6,83,0
15,81,0
22,79,0
22,75,0
36,74,0
41,64,0
59,50,1
62,28,1
68,22,1
69,15,1
76,8,1
82,6,1
83,11,1
93,10,1
93,11,1
86,28,1
89,33,1
88,37,1
63,47,1
47,23,2
38,18,2
15,16,2
12,13,2
1,9,2
23,6,2
52,6,2
44,42,3
41,45,3
41,33,3
24,30,3
11,31,3
7,60,3
0,63,3
17,72,3
18,62,3
51,66,4
39,76,4
65,76,4
66,75,4
70,81,4
74,83,4
74,81,4
83,61,4
96,58,4

66,44,0
70,57,0
73,66,0
79,84,0
93,97,0
78,97,0
75,98,0
60,95,0
48,84,0
48,75,0
49,70,0
45,50,1
33,38,1
24,39,1
16,42,1
11,37,1
14,25,1
5,21,1
2,33,1
3,47,1
6,49,1
40,55,2
34,55,2
28,70,2
0,82,2
10,99,2
38,73,2
38,68,2
37,66,2
37,61,2
41,51,2
61,65,3
66,61,3
81,64,3
87,68,3
99,71,3
98,35,3
98,32,3
89,26,3
63,25,3
66,31,3
58,31,3
83,45,4
88,16,4
55,10,4
60,4,4
47,4,4
36,11,4
50,40,4

66,43,0
75,43,0
72,36,0
72,22,0
75,7,0
82,11,0
85,27,0
92,22,0
93,36,0
91,56,0
49,74,1
33,78,1
20,76,1
2,96,1
5,70,1
9,65,1
14,64,1
21,58,1
19,46,1
48,50,2
48,17,2
14,5,2
16,24,2
20,25,2
5,26,2
0,28,2
0,32,2
9,42,2
23,41,2
67,71,3
85,68,3
88,64,3
99,65,3
87,84,3
88,93,3
70,93,3
70,95,3
59,92,3
52,81,3
58,35,4
65,10,4
65,0,4
70,3,4
38,4,4
28,3,4
30,13,4
34,17,4
35,23,4
44,33,4

62,91,0
76,97,0
85,95,0
91,81,0
91,69,0
96,61,0
94,49,0
69,50,0
40,36,1
35,34,1
25,38,1
25,26,1
21,12,1
28,13,1
35,0,1
34,20,1
34,24,1
45,27,1
51,30,1
62,30,1
53,43,1
65,49,2
65,40,2
86,42,2
91,6,2
95,1,2
91,1,2
50,9,2
50,34,2
49,64,3
26,64,3
28,78,3
27,79,3
5,74,3
0,67,3
3,62,3
11,33,3
20,43,3
29,43,3
30,48,3
44,89,4
52,99,4
22,98,4
9,90,4
10,89,4
23,83,4
33,84,4
37,79,4
47,51,4

84,55,0
96,60,0
90,65,0
89,81,0
88,91,0
87,97,0
86,99,0
80,78,0
79,57,0
73,52,0
82,46,1
98,44,1
95,41,1
94,24,1
99,11,1
88,8,1
87,21,1
55,25,1
50,35,1
44,33,2
30,17,2
48,7,2
55,1,2
77,14,2
74,17,2
74,20,2
68,26,2
39,42,3
32,43,3
27,43,3
23,39,3
25,29,3
18,29,3
4,24,3
1,43,3
7,67,3
9,69,3
19,54,3
18,47,3
44,58,4
46,74,4
28,86,4
23,92,4
13,95,4
30,96,4
55,96,4
60,99,4
58,94,4
54,92,4

53,0,0
43,7,0
41,10,0
16,3,0
15,15,0
15,26,0
12,23,0
20,22,0
27,30,0
42,37,0
46,40,0
46,45,0
49,80,1
51,85,1
52,93,1
29,94,1
21,97,1
9,96,1
11,96,1
21,91,1
22,90,1
20,85,1
46,72,1
57,53,2
87,52,2
92,53,2
87,67,2
91,72,2
95,91,2
80,81,2
69,85,2
55,74,2
55,41,3
57,36,3
89,43,3
93,22,3
98,22,3
91,19,3
64,21,3
59,25,3
58,20,3
40,20,3
48,32,3
12,54,4
4,49,4
5,76,4
2,80,4
16,68,4
28,65,4

57,61,0
61,59,0
77,80,0
95,83,0
98,97,0
79,90,0
59,86,0
55,73,0
75,51,1
82,40,1
80,35,1
91,35,1
91,26,1
96,24,1
84,20,1
77,10,1
71,10,1
73,14,1
75,28,1
74,36,1
67,48,1
21,47,2
8,47,2
6,63,2
20,75,2
35,78,2
42,95,2
48,84,2
51,82,2
51,80,2
49,79,2
47,71,2
42,55,3
0,58,3
5,23,3
14,21,3
18,30,3
13,38,3
30,41,3
31,41,3
65,45,4
64,21,4
59,17,4
49,13,4
50,8,4
19,8,4
25,12,4
40,17,4
47,22,4

33,57,0
32,67,0
25,75,0
19,99,0
32,95,0
40,94,0
55,93,0
57,63,0
49,74,1
45,82,1
78,82,1
82,81,1
90,81,1
86,85,1
86,70,1
85,68,1
97,66,1
89,52,1
69,54,1
53,51,1
34,38,2
6,26,2
2,25,2
3,15,2
10,8,2
20,10,2
27,11,2
44,8,2
51,11,2
17,49,3
15,54,3
4,43,3
4,54,3
4,77,3
8,78,3
17,77,3
29,76,3
42,76,3
46,67,3
45,65,3
48,64,3
44,27,4
83,22,4
82,21,4
86,15,4
91,2,4
89,25,4
90,39,4
66,48,4

46,67,0
6,73,0
9,76,0
11,88,0
7,98,0
28,99,0
27,76,0
37,77,0
43,70,0
44,51,0
47,25,1
42,5,1
49,7,1
63,1,1
61,14,1
81,12,1
87,18,1
67,30,1
58,39,1
55,41,2
67,37,2
75,35,2
83,35,2
87,35,2
90,36,2
93,20,2
99,24,2
98,55,2
81,69,2
62,51,2
34,49,3
25,43,3
30,32,3
20,34,3
12,30,3
1,23,3
0,61,3
15,59,3
54,61,4
62,72,4
64,75,4
75,76,4
77,77,4
92,76,4
97,89,4
87,88,4
84,93,4
58,99,4
58,51,4

50,59,0
30,94,0
86,96,0
67,92,0
54,88,0
47,34,1
38,16,1
39,12,1
37,11,1
38,9,1
51,2,1
76,1,1
89,1,1
88,8,1
84,11,1
63,12,1
56,23,1
49,26,1
72,44,2
71,35,2
75,19,2
81,20,2
82,23,2
89,41,2
90,41,2
97,43,2
98,51,2
91,47,2
79,58,2
73,58,2
29,44,3
21,37,3
10,43,3
3,38,3
1,35,3
4,11,3
7,9,3
27,25,3
37,26,3
38,40,3
28,77,4
18,73,4
15,98,4
8,97,4
8,96,4
9,81,4
0,81,4
0,64,4
14,50,4

58,64,0
89,68,0
94,80,0
99,84,0
99,89,0
95,91,0
87,92,0
73,95,0
71,96,0
56,97,0
53,78,0
36,68,1
61,73,1
73,74,1
75,72,1
83,61,1
87,59,1
99,49,1
74,44,1
72,49,1
68,30,2
80,30,2
75,19,2
93,3,2
70,5,2
66,4,2
56,26,2
34,51,3
31,54,3
26,69,3
26,70,3
19,69,3
0,86,3
5,94,3
27,98,3
39,96,3
42,76,3
36,43,4
35,8,4
18,15,4
14,14,4
11,17,4
3,22,4
3,25,4
10,30,4
4,38,4
11,52,4
20,53,4
28,51,4

56,67,0
52,84,0
69,88,0
86,95,0
92,96,0
93,80,0
70,77,0
77,61,0
60,22,1
62,8,1
69,9,1
66,4,1
73,1,1
82,4,1
96,31,1
90,51,1
37,56,2
28,65,2
11,70,2
2,77,2
7,72,2
7,64,2
7,48,2
5,43,2
4,27,2
6,33,2
12,40,2
15,39,2
23,40,2
42,33,3
40,24,3
27,24,3
27,14,3
0,15,3
3,12,3
11,12,3
19,8,3
37,3,3
44,1,3
43,20,3
45,20,3
50,78,4
49,97,4
46,98,4
38,92,4
32,89,4
14,97,4
3,86,4
23,78,4

23,53,0
20,38,0
13,35,0
11,28,0
5,17,0
9,13,0
8,4,0
13,1,0
23,7,0
25,31,0
39,42,0
40,43,0
85,52,1
88,56,1
94,60,1
91,41,1
88,34,1
84,32,1
85,47,1
32,60,2
29,64,2
28,64,2
9,89,2
4,97,2
6,69,2
0,58,2
8,58,2
21,60,2
26,58,2
64,40,3
68,14,3
69,12,3
77,8,3
59,3,3
32,13,3
39,15,3
37,17,3
42,29,3
56,66,4
59,87,4
61,95,4
71,91,4
76,96,4
99,99,4
99,81,4
90,77,4
81,75,4
63,67,4
58,67,4

50,70,0
53,84,0
46,87,0
48,98,0
78,94,0
72,79,0
64,70,0
60,72,0
51,63,0
52,50,1
81,43,1
90,48,1
98,62,1
95,93,1
83,72,1
82,59,1
82,57,1
46,24,2
40,18,2
59,12,2
77,26,2
84,34,2
99,35,2
79,37,2
55,44,2
49,31,3
38,29,3
38,11,3
32,0,3
12,2,3
5,7,3
4,10,3
14,10,3
13,14,3
30,13,3
34,20,3
35,33,3
39,34,3
42,68,4
41,76,4
30,88,4
30,96,4
23,98,4
6,94,4
3,83,4
16,63,4
25,58,4
32,54,4
34,52,4

55,70,0
57,72,0
53,76,0
51,81,0
47,87,0
52,94,0
59,97,0
25,96,0
39,86,0
34,64,0
68,26,1
99,29,1
99,3,1
66,2,1
64,12,1
53,19,1
82,43,2
91,49,2
90,55,2
90,67,2
89,80,2
83,76,2
77,81,2
75,81,2
75,66,2
80,56,2
74,54,2
35,36,3
28,16,3
16,16,3
22,0,3
